year,rank,title,stage4_row_key,tmdb_id,imdb_id_tmdb,tmdb_title,tmdb_release_date,tmdb_match_confidence,worldwide_gross,domestic_gross,foreign_gross,domestic_pct,foreign_pct,domestic_rank,foreign_rank,domestic_foreign_ratio,rank_gap_domestic_vs_worldwide,rank_gap_foreign_vs_worldwide,domestic_missing,foreign_missing,worldwide_missing,any_gross_missing,synopsis_en,source_url,subtitle_available,subtitle_language,subtitle_path,hero_name,hero_actor,villain_name,villain_actor,victim_name,victim_level,hero_victim_distance,conflict_scale,moral_scope_index,confidence,has_political_keyword,political_keyword_count,political_any_core,political_any_broad,polkw_core,polkw_broad,total_kw,polshare_core,polshare_broad,parsing_status,warning_message,error_message
1988,14,Willow,233,847.0,tt0096446,Willow,1988-05-20,HIGH,57270547,57269863.0,,100.0,,14.0,,,0.0,,False,True,False,True,"The evil Queen Bavmorda hunts the newborn princess Elora Danan, a child prophesied to bring about her downfall. When the royal infant is found by Willow, a timid farmer and aspiring sorcerer, he's entrusted with delivering her from evil.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_Willow_tt0096446_4492019.srt,Willow,individual_civilian,Queen Bavmorda,state_military,Elora Danan,0,0,1,0,high,False,0,False,False,0,0,14,0.0,0.0,success,,
1988,15,Beaches,234,15592.0,tt0094715,Beaches,1988-12-21,HIGH,57041866,57041866.0,,100.0,,15.0,,,0.0,,False,True,False,True,"A privileged rich debutante and a cynical struggling entertainer share a turbulent, but strong childhood friendship over the years.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_Beaches_tt0094715_3532024.srt,the two childhood friends,collective_civilian,their turbulent life circumstances and interpersonal strains,none,the two childhood friends,1,0,0,1,medium,False,0,False,False,0,0,13,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
1988,16,Rambo III,235,1370.0,tt0095956,Rambo III,1988-05-24,HIGH,53715611,53715611.0,,100.0,,16.0,,,0.0,,False,True,False,True,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_Rambo_III_tt0095956_5089480.srt,Rambo,individual_civilian,the Soviet military captors in Afghanistan,state_military,Col. Trautman,0,0,2,0,medium,False,0,False,False,0,0,12,0.0,0.0,success,,
1988,17,Oliver & Company,236,12233.0,tt0095776,Oliver & Company,1988-11-18,HIGH,53279055,53279055.0,,100.0,,17.0,,,0.0,,False,True,False,True,"A young cat named Oliver is left alone in a kitten box, while all the other young cats have new owners. A big dog named Dodger shows him how to get food and later Oliver lives with him, his owner Fagin and Fagin's other dogs Tito, Rita, Einstein, and Francis. Fagin has one problem besides being broke he owes a nasty man named Sykes a lot of money. If he can't pay it back he's in big trouble. While Oliver runs into a little girl named Jenny who becomes his new owner which he is happy with and later Sykes sees Jenny as the key for him to get his money.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_Oliver_Company_tt0095776_3551758.srt,Oliver,non_human,Sykes,individual_civilian,Jenny,0,0,0,0,high,False,0,False,False,0,0,13,0.0,0.0,success,,
1988,18,Bull Durham,237,287.0,tt0094812,Bull Durham,1988-06-15,HIGH,50888729,50888729.0,,100.0,,18.0,,,0.0,,False,True,False,True,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_Bull_Durham_tt0094812_4623546.srt,Crash Davis,individual_civilian,the romantic and interpersonal rivalry around Annie Savoy and Nuke Laloosh,collective_civilian,Crash Davis and Nuke Laloosh,1,0,0,1,medium,False,0,False,False,0,0,12,0.0,0.0,success,,
1988,19,A Nightmare on Elm Street 4: The Dream Master,238,10131.0,tt0095742,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,HIGH,49369899,49369899.0,,100.0,,19.0,,,0.0,,False,True,False,True,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_A_Nightmare_on_Elm_Street_4_The_Dream_Master_tt0095742_248910.srt,a young woman who may be able to defeat Freddy Krueger,individual_civilian,Freddy Krueger,non_human,the remaining Dream Warriors and the young woman,1,0,0,1,high,False,0,False,False,0,0,17,0.0,0.0,success,,
1988,20,The Land Before Time,239,12144.0,tt0095489,The Land Before Time,1988-11-18,HIGH,48478716,48478716.0,,100.0,,20.0,,,0.0,,False,True,False,True,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",https://www.boxofficemojo.com/year/world/1988/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1988_The_Land_Before_Time_tt0095489_4552726.srt,Littlefoot,non_human,survival obstacles in the prehistoric wilderness,non_human,Littlefoot and the group of young dinosaurs,1,0,0,1,medium,False,0,False,False,0,0,8,0.0,0.0,success,,
1989,1,Batman,240,268.0,tt0096895,Batman,1989-06-21,HIGH,401188924,251188924.0,150000000.0,62.6,37.4,1.0,1.0,1.6745928266666668,0.0,0.0,False,False,False,False,"Having witnessed his parents' brutal murder as a child, millionaire philanthropist Bruce Wayne fights crime in Gotham City disguised as Batman, a costumed hero who strikes fear into the hearts of villains. But when a deformed madman known as 'The Joker' seizes control of Gotham's criminal underworld, Batman must face his most ruthless nemesis ever while protecting both his identity and his love interest, reporter Vicki Vale.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Batman_tt0096895_4972377.srt,Bruce Wayne / Batman,individual_civilian,The Joker,individual_civilian,Gotham City,2,1,0,3,high,False,0,False,False,0,0,16,0.0,0.0,success,,
1989,2,Indiana Jones and the Last Crusade,241,89.0,tt0097576,Indiana Jones and the Last Crusade,1989-05-24,HIGH,197171806,197171806.0,,100.0,,2.0,,,0.0,,False,True,False,True,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Indiana_Jones_and_the_Last_Crusade_tt0097576_4678983.srt,Dr. Indiana Jones,individual_civilian,the Nazis,state_military,the world,3,3,3,6,high,False,0,False,False,0,0,33,0.0,0.0,success,,
1989,3,Dead Poets Society,242,207.0,tt0097165,Dead Poets Society,1989-06-02,HIGH,175480949,95860116.0,79619323.0,54.6,45.4,10.0,2.0,1.2039805462802038,7.0,-1.0,False,False,False,False,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Dead_Poets_Society_tt0097165_6891213.srt,the passionate English teacher,individual_civilian,the stern headmaster and the school's repressive conventions,corporate_institutional,the students,1,1,0,2,medium,False,0,False,False,0,0,21,0.0,0.0,success,,
1989,4,Lethal Weapon 2,243,942.0,tt0097733,Lethal Weapon 2,1989-07-07,HIGH,147253986,147253986.0,,100.0,,3.0,,,-1.0,,False,True,False,True,Riggs and Murtaugh are on the trail of South African diplomats using their immunity to engage in criminal activities.,https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Lethal_Weapon_2_tt0097733_558131.srt,Riggs and Murtaugh,state_military,South African diplomats engaged in criminal activities,state_military,people targeted by the diplomats' criminal activities,1,1,0,2,medium,True,1,False,True,0,1,14,0.0,0.0714285714285714,success,,
1989,5,Look Who's Talking,244,9494.0,tt0097778,Look Who's Talking,1989-10-12,HIGH,140088813,140088813.0,,100.0,,4.0,,,-1.0,,False,True,False,True,"After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn baby is narrated through voice-over.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Look_Who_s_Talking_tt0097778_554322.srt,Mollie,individual_civilian,the married man who fathers her child,individual_civilian,Mollie and her newborn baby,1,0,0,1,medium,False,0,False,False,0,0,9,0.0,0.0,success,,
1989,6,"Honey, I Shrunk the Kids",245,9354.0,tt0097523,"Honey, I Shrunk the Kids",1989-06-23,HIGH,130725045,130724172.0,,100.0,,5.0,,,-1.0,,False,True,False,True,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Honey_I_Shrunk_the_Kids_tt0097523_706937.srt,the shrunk teens,collective_civilian,the accidental shrinking and backyard dangers,non_human,the shrunk teens,1,0,0,1,medium,False,0,False,False,0,0,9,0.0,0.0,success,,
1989,7,Back to the Future Part II,246,165.0,tt0096874,Back to the Future Part II,1989-11-22,HIGH,118911489,118811197.0,99328.0,99.9,0.1,6.0,4.0,1196.1500986630156,-1.0,-3.0,False,False,False,False,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Back_to_the_Future_Part_II_tt0096874_6540830.srt,Marty McFly and Doc,collective_civilian,Biff Tannen,individual_civilian,the McFly family,1,0,0,1,high,False,0,False,False,0,0,25,0.0,0.0,success,,
1989,8,Ghostbusters II,247,2978.0,tt0097428,Ghostbusters II,1989-06-16,HIGH,112495514,112494738.0,,100.0,,7.0,,,-1.0,,False,True,False,True,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Ghostbusters_II_tt0097428_5083043.srt,the Ghostbusters,collective_civilian,the massive river of ectoplasm and resurgence of spectral activity,non_human,New York City,2,1,0,3,medium,False,0,False,False,0,0,28,0.0,0.0,success,,
1989,9,Driving Miss Daisy,248,403.0,tt0097239,Driving Miss Daisy,1989-12-13,HIGH,106593296,106593296.0,,100.0,,8.0,,,-1.0,,False,True,False,True,"The story of an old Jewish widow named Daisy Werthan and her relationship with her black chauffeur, Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters, in a time when those types of relationships were shunned.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Driving_Miss_Daisy_tt0097239_4882738.srt,Daisy Werthan and Hoke,collective_civilian,racial and social prejudice,collective_civilian,Daisy Werthan and Hoke's relationship,0,0,0,0,medium,True,1,True,True,1,1,20,0.05,0.05,success,,
1989,10,Parenthood,249,1552.0,tt0098067,Parenthood,1989-07-31,HIGH,100047830,100047830.0,,100.0,,9.0,,,-1.0,,False,True,False,True,"The story of the Buckman family and friends, attempting to bring up their children. They suffer/enjoy all the events that occur: estranged relatives, the 'black sheep' of the family, the eccentrics, the skeletons in the closet, and the rebellious teenagers.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Parenthood_tt0098067_4645190.srt,the Buckman family and friends,collective_civilian,family and parenting struggles,none,the Buckman family and their children,1,0,0,1,medium,False,0,False,False,0,0,6,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
1989,11,When Harry Met Sally...,250,639.0,tt0098635,When Harry Met Sally...,1989-07-12,HIGH,92825786,92823546.0,,100.0,,11.0,,,0.0,,False,True,False,True,"Sex always gets in the way of friendships between men and women. At least, that's what Harry Burns believes. So when Harry meets Sally Albright and a deep friendship blossoms between them, Harry's determined not to let his attraction to Sally destroy it. But when a night of weakness ends in a morning of panic, can the pair avoid succumbing to Harry's fears by remaining friends and admitting they just might be the perfect match for each other?",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_When_Harry_Met_Sally_tt0098635_478736.srt,Harry Burns and Sally Albright,collective_civilian,Harry's fears about romance ruining friendship,none,Harry and Sally's relationship,0,0,0,0,medium,False,0,False,False,0,0,12,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
1989,12,The War of the Roses,251,249.0,tt0098621,The War of the Roses,1989-12-08,HIGH,86888546,86888546.0,,100.0,,12.0,,,0.0,,False,True,False,True,"Barbara and Oliver Rose live happily as a married couple. When Barbara starts to wonder what life would be like without Oliver and likes what she sees, the two begin a campaign to force each other to leave their house, with their divorce lawyer D'Amato caught in the middle.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_The_War_of_the_Roses_tt0098621_4501061.srt,Barbara and Oliver Rose,collective_civilian,Barbara and Oliver Rose,collective_civilian,Barbara and Oliver Rose,0,0,0,0,medium,False,0,False,False,0,0,10,0.0,0.0,success,,
1989,13,The Little Mermaid,252,10144.0,tt0097757,The Little Mermaid,1989-11-17,HIGH,84358283,84355863.0,,100.0,,13.0,,,0.0,,False,True,False,True,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_The_Little_Mermaid_tt0097757_5047673.srt,Ariel,individual_civilian,Ursula,non_human,Ariel and Prince Eric,0,0,0,0,medium,False,0,False,False,0,0,25,0.0,0.0,success,,
1989,14,Steel Magnolias,253,10860.0,tt0098384,Steel Magnolias,1989-11-15,HIGH,83759091,83759091.0,,100.0,,14.0,,,0.0,,False,True,False,True,"A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Steel_Magnolias_tt0098384_4672894.srt,the small group of women at the local salon,collective_civilian,,none,the young beautician,0,1,0,1,low,False,0,False,False,0,0,11,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
1989,15,National Lampoon's Christmas Vacation,254,5825.0,tt0097958,National Lampoon's Christmas Vacation,1989-11-30,HIGH,71322270,71319526.0,325.0,100.0,0.1,15.0,7.0,219444.6953846154,0.0,-8.0,False,False,False,False,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_National_Lampoon_s_Christmas_Vacation_tt0097958_10488084.srt,Clark Griswold,individual_civilian,Clark's bad luck and disruptive family chaos,collective_civilian,the Griswold family Christmas celebration,1,0,0,1,medium,False,0,False,False,0,0,17,0.0,0.0,success,,
1989,16,Turner & Hooch,255,6951.0,tt0098536,Turner & Hooch,1989-07-28,HIGH,71079915,71079915.0,,100.0,,16.0,,,0.0,,False,True,False,True,"Detective Scott Turner has three days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Turner_Hooch_tt0098536_255526.srt,Scott Turner,individual_civilian,Amos Reed's murderer,individual_civilian,Amos Reed,0,1,0,1,medium,False,0,False,False,0,0,9,0.0,0.0,success,,
1989,17,Born on the Fourth of July,256,2604.0,tt0096969,Born on the Fourth of July,1989-12-20,HIGH,70001698,70001698.0,,100.0,,17.0,,,0.0,,False,True,False,True,"Paralyzed in the Vietnam war, Ron Kovic becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Born_on_the_Fourth_of_July_tt0096969_4518471.srt,Ron Kovic,individual_civilian,the Vietnam War and the U.S. system that betrayed him,state_military,Ron Kovic and other soldiers harmed by the war,1,0,2,1,medium,False,0,False,False,0,0,14,0.0,0.0,success,,
1989,18,Uncle Buck,257,2616.0,tt0098554,Uncle Buck,1989-08-16,HIGH,66758538,66758538.0,,100.0,,18.0,,,0.0,,False,True,False,True,"Buck Russell, a lovable but slovenly bachelor, suddenly becomes the temporary caretaker of his nephew and nieces after a family emergency. His freewheeling attitude soon causes tension with his older niece Tia, loyal girlfriend Chanice and just about everyone else who crosses his path.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Uncle_Buck_tt0098554_674817.srt,Buck Russell,individual_civilian,family tension and Buck's irresponsible behavior,none,Buck Russell's nephew and nieces,1,0,0,1,medium,False,0,False,False,0,0,14,0.0,0.0,success_with_warnings,villain_actor unresolved (none),
1989,19,Field of Dreams,258,2323.0,tt0097351,Field of Dreams,1989-04-21,HIGH,64532366,64532235.0,,100.0,,19.0,,,0.0,,False,True,False,True,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Field_of_Dreams_tt0097351_614171.srt,Ray Kinsella,individual_civilian,the mysterious voice and its demands,non_human,Ray Kinsella,0,0,0,0,medium,True,1,False,True,0,1,17,0.0,0.0588235294117647,success,,
1989,20,Tango & Cash,259,9618.0,tt0098439,Tango & Cash,1989-12-22,HIGH,63408614,63408614.0,,100.0,,20.0,,,0.0,,False,True,False,True,"Ray Tango and Gabriel Cash are two successful narcotics detectives who can't stand each other. Crime lord Yves Perret, furious at the loss of income they have caused him, plots an elaborate revenge against them.",https://www.boxofficemojo.com/year/world/1989/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1989_Tango_Cash_tt0098439_736461.srt,Ray Tango and Gabriel Cash,collective_civilian,Yves Perret,individual_civilian,Ray Tango and Gabriel Cash,0,0,0,0,high,True,1,False,True,0,1,5,0.0,0.2,success,,
1990,1,Home Alone,260,771.0,tt0099785,Home Alone,1990-11-16,HIGH,290177167,285761243.0,4172836.0,98.5,1.4,1.0,2.0,68.48130216476277,0.0,1.0,False,False,False,False,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. When thieves try to break into his home, he puts up a fight like no other.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Home_Alone_tt0099785_10874930.srt,Kevin McCallister,individual_civilian,the thieves,collective_civilian,Kevin McCallister and his home,0,0,0,0,high,False,0,False,False,0,0,22,0.0,0.0,success,,
1990,2,Ghost,261,251.0,tt0099653,Ghost,1990-07-13,HIGH,217632241,217631306.0,,100.0,,2.0,,,0.0,,False,True,False,True,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Ghost_tt0099653_4479303.srt,the murdered young man's spirit,non_human,the murderer and impending danger targeting his lover,individual_civilian,his lover,0,0,0,0,medium,True,2,True,True,2,2,19,0.1052631578947368,0.1052631578947368,success,,
1990,3,Dances with Wolves,262,581.0,tt0099348,Dances with Wolves,1990-03-30,HIGH,184208848,184208848.0,,100.0,,3.0,,,0.0,,False,True,False,True,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Dances_with_Wolves_tt0099348_5100568.srt,John Dunbar,state_military,the Western frontier conflict between U.S. soldiers/settlers and the Sioux,state_military,the local Sioux tribe,1,1,0,2,medium,False,0,False,False,0,0,27,0.0,0.0,success,,
1990,4,Pretty Woman,263,114.0,tt0100405,Pretty Woman,1990-03-23,HIGH,178788238,178406268.0,315609.0,99.8,0.2,4.0,5.0,565.2762373696568,0.0,1.0,False,False,False,False,"Vivian is a carefree, streetwise diamond in the rough when she meets sophisticated billionaire Edward in a chance encounter that turns into a week-long business arrangement. But Vivian's energetic spirit challenges Edward's no-nonsense approach to life, and soon they are teaching each other – and falling in love!",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Pretty_Woman_tt0100405_4612284.srt,Vivian,individual_civilian,class and emotional barriers in Vivian and Edward's arrangement,none,Vivian and Edward's relationship,0,0,0,0,medium,True,1,False,True,0,1,26,0.0,0.0384615384615384,success_with_warnings,villain_actor unresolved (none),
1990,5,Teenage Mutant Ninja Turtles,264,1498.0,tt0100758,Teenage Mutant Ninja Turtles,1990-03-30,HIGH,135271094,135265915.0,,100.0,,5.0,,,0.0,,False,True,False,True,"A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Teenage_Mutant_Ninja_Turtles_tt0100758_4634646.srt,the Teenage Mutant Ninja Turtles,collective_civilian,Shredder and the Foot Clan,collective_civilian,New York City community,2,1,0,3,medium,False,0,False,False,0,0,15,0.0,0.0,success,,
1990,6,The Hunt for Red October,265,1669.0,tt0099810,The Hunt for Red October,1990-03-02,HIGH,122012643,122012643.0,,100.0,,6.0,,,0.0,,False,True,False,True,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. Lone CIA analyst Jack Ryan has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find Ramius, too. The hunt is on!",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_The_Hunt_for_Red_October_tt0099810_6547429.srt,Jack Ryan,individual_civilian,the Soviet naval and air commands hunting Red October,state_military,Captain Marko Ramius and the Red October crew,1,2,2,3,medium,True,2,True,True,2,2,18,0.1111111111111111,0.1111111111111111,success,,
1990,7,Total Recall,266,861.0,tt0100802,Total Recall,1990-06-01,HIGH,119438055,119394840.0,43215.0,100.0,0.1,7.0,7.0,2762.8101353696634,0.0,0.0,False,False,False,False,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures memories. When his memory implant goes wrong, Doug can no longer be sure what is and isn't reality.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Total_Recall_tt0100802_455486.srt,Douglas Quaid,individual_civilian,unresolved reality/manipulation surrounding Recall and Mars,corporate_institutional,Douglas Quaid,0,0,1,0,low,False,0,False,False,0,0,26,0.0,0.0,success,,
1990,8,Die Hard 2,267,1573.0,tt0099423,Die Hard 2,1990-07-03,HIGH,117546200,117540947.0,67.0,100.0,0.1,8.0,10.0,1754342.4925373134,0.0,2.0,False,False,False,False,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Die_Hard_2_tt0099423_5361406.srt,John McClane,individual_civilian,the terrorists led by Colonel Stuart,collective_civilian,"the passengers on the planes circling overhead, including Holly McClane",1,0,0,1,high,True,2,True,True,1,2,24,0.0416666666666666,0.0833333333333333,success,,
1990,9,Dick Tracy,268,8592.0,tt0099422,Dick Tracy,1990-04-05,HIGH,103739295,103738726.0,,100.0,,9.0,,,0.0,,False,True,False,True,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,https://www.boxofficemojo.com/year/world/1990/,True,en,/Users/cedricroetheli/Desktop/BA Cédric/Input/Code/boxoffice-analysis-pipeline/data/raw/subtitles/1990_Dick_Tracy_tt0099422_4518103.srt,Dick Tracy,individual_civilian,Big Boy Caprice's united mob,collective_civilian,the city community threatened by the mob,2,1,0,3,medium,True,1,True,True,1,1,17,0.0588235294117647,0.0588235294117647,success,,
